A,4,11,7,9,4,11,3,2,3,9,2,9,5,5,3,9
A,3,9,6,6,2,8,4,3,2,7,1,8,3,7,3,8
A,2,3,4,4,1,10,5,3,1,8,1,8,2,7,2,8
A,3,6,6,8,2,9,4,3,2,8,1,8,3,7,2,8
A,3,10,5,8,4,11,3,2,2,9,2,9,3,5,3,8
A,3,8,6,6,4,11,2,2,2,9,2,9,3,5,3,8
A,1,3,2,2,1,10,3,2,1,9,2,9,1,6,1,8
A,2,7,4,4,2,7,4,3,2,6,1,8,3,6,2,7
A,3,5,5,4,2,9,2,1,2,8,2,9,2,6,2,8
A,5,8,8,7,7,7,8,2,4,7,8,9,8,6,4,8
A,3,9,5,6,4,8,2,1,2,6,2,7,3,6,4,7
A,2,1,3,1,0,7,4,2,0,7,1,8,2,6,1,7
A,3,8,5,6,2,11,2,4,3,11,2,10,2,6,3,8
A,2,1,4,3,2,8,1,2,2,8,2,8,3,6,3,7
A,4,10,6,8,4,9,2,2,3,8,2,8,3,6,4,7
A,2,9,4,6,3,11,2,1,2,9,3,9,2,6,3,8
A,4,10,7,7,2,5,5,3,1,5,1,7,3,7,2,7
A,3,2,5,3,2,6,2,2,2,5,2,8,2,6,2,6
A,5,9,6,7,7,8,8,8,4,6,6,8,3,8,8,4
A,3,5,6,6,2,8,3,3,2,7,1,8,3,6,3,8
A,6,9,8,8,7,7,7,2,4,7,8,10,8,7,4,8
A,2,6,4,4,2,8,4,2,1,7,2,8,2,6,2,8
A,5,11,8,9,5,12,3,3,3,10,1,9,3,7,4,9
A,1,3,3,2,1,6,3,2,2,5,2,8,1,6,1,7
A,1,3,2,2,1,10,2,2,1,9,2,9,1,6,2,8
A,5,13,5,7,4,11,2,4,2,11,4,11,5,3,4,10
A,2,4,4,2,2,11,2,3,2,10,2,10,2,6,2,9
A,5,11,8,8,4,8,2,2,3,6,2,7,5,7,6,8
A,6,10,8,8,8,7,8,8,4,6,5,9,3,7,8,5
A,3,7,5,6,4,7,8,2,4,7,8,9,5,8,3,6
A,3,9,6,7,4,11,3,1,2,8,3,9,4,5,3,8
A,3,7,5,5,2,12,3,4,3,11,2,10,2,6,3,9
A,2,2,4,4,2,8,2,2,2,8,2,8,2,6,3,7
A,3,11,5,8,3,13,4,5,3,12,1,8,2,6,4,9
A,5,10,9,7,6,7,5,2,4,5,1,6,5,7,5,5
A,4,9,6,6,3,11,2,3,3,10,2,9,2,6,3,8
A,3,8,5,5,2,7,4,3,1,7,1,8,3,7,2,8
A,3,9,5,6,3,6,3,2,3,5,2,8,2,6,3,6
A,7,10,9,8,9,8,6,7,4,7,6,9,6,8,8,3
A,3,5,5,4,4,7,8,3,4,7,8,8,5,10,3,6
A,4,4,6,6,2,6,7,3,0,6,0,8,2,7,1,7
A,5,7,7,5,7,7,8,8,4,7,5,8,4,8,9,4
A,3,8,5,6,3,10,4,2,2,8,2,10,2,6,3,8
A,5,10,7,7,8,8,5,8,4,8,6,8,3,9,8,3
A,4,7,6,6,5,8,8,2,4,7,7,8,5,7,4,6
A,4,9,5,6,5,7,6,7,4,7,6,9,2,8,8,4
A,4,5,6,4,4,8,8,3,4,6,7,7,5,8,4,5
A,3,10,5,8,4,12,3,2,2,9,2,8,2,6,2,8
A,3,6,4,4,2,10,2,2,3,8,2,8,2,6,2,8
A,1,3,3,2,1,11,2,3,2,10,2,9,1,6,2,8
A,2,5,4,3,2,7,3,1,2,6,2,8,3,5,2,8
A,3,4,5,6,2,5,4,3,2,5,1,7,3,7,2,7
A,4,5,6,8,2,7,4,3,2,7,1,8,3,6,3,8
A,2,4,4,3,2,11,2,2,2,9,2,9,2,6,2,8
A,8,15,6,8,4,8,3,3,2,7,4,11,5,5,4,7
A,2,6,3,4,2,9,4,2,0,8,2,8,2,6,1,8
A,2,1,4,1,1,8,4,2,0,7,2,8,2,6,2,8
A,3,9,5,7,3,12,3,3,3,10,1,9,2,6,2,8
A,1,0,2,0,0,8,4,2,0,7,2,8,2,7,1,8
A,6,9,9,8,8,8,7,3,5,7,7,7,5,8,4,5
A,4,9,6,8,6,7,8,2,4,7,7,8,8,6,4,7
A,4,9,7,7,5,7,2,1,2,5,2,7,4,6,5,7
A,1,0,2,1,0,7,4,2,0,7,2,8,2,7,1,8
A,5,11,8,8,5,8,2,2,3,6,1,7,3,7,4,7
A,4,9,5,7,4,7,5,3,0,7,1,8,2,7,1,8
A,2,4,4,6,2,8,3,3,3,7,1,8,3,6,3,8
A,3,7,5,5,3,10,3,2,2,8,2,10,3,5,2,8
A,3,8,5,5,2,10,5,3,1,8,1,9,2,7,2,9
A,4,11,6,8,2,8,5,3,1,7,0,8,3,7,2,8
A,3,6,5,4,2,11,3,2,2,9,2,9,2,6,3,9
A,3,9,5,6,4,12,2,2,2,10,2,9,2,6,3,8
A,4,10,7,7,2,8,7,3,0,7,0,8,3,7,2,8
A,5,11,7,8,7,8,5,7,4,8,6,8,6,8,7,4
A,5,10,7,7,4,9,5,3,0,8,1,8,2,7,1,8
A,4,8,6,6,4,11,3,2,2,9,2,9,4,4,3,8
A,3,5,6,3,2,8,2,2,2,6,1,8,2,6,2,7
A,2,6,4,4,3,8,3,2,1,7,2,8,1,7,2,8
A,3,9,5,6,3,10,3,2,2,8,2,10,3,5,3,7
A,2,8,4,5,2,7,5,3,1,6,0,8,2,7,2,7
A,3,5,6,4,2,9,2,2,2,8,1,8,2,6,2,7
A,2,4,4,3,1,12,3,3,2,10,1,9,1,6,2,9
A,2,5,4,3,2,8,2,2,2,8,2,8,2,6,2,7
A,2,2,4,3,2,7,2,2,2,6,2,8,2,7,3,7
A,2,1,3,1,1,7,4,2,0,7,2,8,2,6,2,8
A,3,2,5,3,2,8,2,2,2,7,2,8,2,7,2,7
A,1,1,2,1,0,7,4,3,0,7,1,8,2,7,1,8
A,2,4,4,6,2,7,3,3,3,7,1,8,3,6,3,8
A,2,7,4,5,2,11,2,3,3,10,2,9,2,6,3,8
A,3,7,4,5,3,8,3,2,2,7,2,8,2,6,3,7
A,4,5,6,4,4,8,7,3,5,7,8,8,5,9,3,6
A,1,1,3,2,1,7,2,2,1,7,2,8,1,6,2,7
A,3,8,5,6,3,12,3,2,2,9,2,9,3,7,3,9
A,3,9,5,6,2,6,6,3,1,6,0,8,2,7,1,7
A,2,3,3,2,1,10,2,2,1,9,2,9,1,6,2,8
A,1,0,2,0,0,7,4,2,0,7,2,8,2,7,1,8
A,1,0,2,0,0,8,4,2,0,7,2,8,2,7,1,8
A,1,3,2,1,1,6,2,1,1,6,2,8,1,6,1,7
A,4,5,6,8,2,8,4,3,2,7,1,8,3,7,2,8
A,5,9,7,7,5,8,2,2,2,6,2,7,3,8,4,7
A,2,2,4,3,2,7,2,1,2,6,2,8,2,6,2,7
A,5,10,8,8,6,6,5,2,4,4,2,7,6,7,6,4
A,2,0,3,1,0,8,4,2,0,7,2,8,2,6,1,8
A,6,13,6,8,4,12,2,5,1,12,2,10,3,2,3,10
A,3,7,5,5,3,12,3,2,2,9,1,8,2,6,2,7
A,3,7,5,5,3,11,2,3,2,10,2,9,2,6,3,9
A,2,6,4,4,2,7,4,2,0,6,2,8,2,6,1,7
A,3,11,6,8,2,6,6,3,1,6,0,8,2,7,2,7
A,4,5,6,4,4,9,8,3,4,6,7,7,4,9,4,6
A,3,8,5,5,2,8,6,3,1,7,0,8,2,7,1,8
A,2,7,4,4,1,8,4,3,1,7,1,8,2,6,2,8
A,3,7,5,5,3,11,2,3,3,10,2,10,2,6,2,8
A,9,15,7,8,4,8,2,3,2,8,4,12,5,5,5,7
A,2,3,3,2,1,10,2,2,1,8,2,9,2,5,1,9
A,6,9,6,4,3,11,0,4,1,11,5,13,4,5,4,11
A,3,6,4,4,3,8,2,2,2,7,2,8,2,6,2,7
A,4,9,6,7,6,8,7,8,4,7,6,8,3,8,8,4
A,3,6,5,4,3,8,2,2,2,7,2,8,2,6,2,7
A,2,1,4,2,1,7,2,2,2,6,2,8,2,6,2,7
A,4,6,7,8,2,8,6,3,1,7,0,8,3,7,2,8
A,4,11,7,8,5,12,2,2,2,10,2,9,2,6,3,8
A,6,9,5,4,2,11,3,3,1,9,3,10,4,5,4,10
A,1,1,2,1,0,7,4,2,0,7,2,8,2,7,1,8
A,6,10,5,5,3,12,5,4,1,8,3,9,5,6,4,10
A,3,5,5,8,2,7,6,3,1,6,0,8,2,7,1,8
A,2,4,4,3,2,8,2,2,1,7,2,8,2,7,3,6
A,2,1,4,2,1,9,2,2,1,8,2,8,2,6,2,7
A,2,4,4,3,2,11,2,2,2,9,2,9,2,6,1,8
A,3,8,5,6,3,10,3,2,3,9,1,8,2,6,2,8
A,1,0,2,0,0,8,3,2,0,7,2,8,2,6,1,8
A,2,1,3,1,1,7,4,2,0,7,2,8,2,7,1,7
A,4,9,6,6,5,10,3,1,2,7,3,9,5,5,3,7
A,2,4,4,3,2,7,2,2,2,7,2,8,2,6,3,7
A,4,9,6,7,5,8,2,3,1,7,2,8,5,8,6,7
A,4,11,6,8,3,7,4,3,2,6,1,8,3,6,3,8
A,4,10,7,8,5,11,3,1,2,8,2,9,6,4,3,8
A,2,3,3,2,1,9,2,1,1,8,2,9,1,6,1,8
A,3,5,6,4,2,8,2,2,2,7,1,8,2,7,2,7
A,2,7,4,4,1,8,6,3,0,7,0,8,2,7,1,8
A,4,10,5,5,4,9,5,5,2,10,6,11,6,5,5,10
A,4,8,6,7,7,10,8,3,4,6,7,6,5,9,5,5
A,7,12,6,7,3,12,2,3,1,10,4,11,4,4,4,9
A,4,7,5,5,3,7,5,3,0,7,1,8,2,7,1,8
A,3,2,5,3,2,8,2,2,2,6,1,8,2,6,2,7
A,3,5,4,4,3,8,8,2,4,7,8,8,4,9,3,6
A,4,9,6,6,5,6,5,3,3,4,1,6,4,5,4,6
A,3,10,6,7,2,7,3,3,3,7,1,8,3,6,3,7
A,2,4,4,3,2,11,2,3,2,11,2,10,2,6,2,9
A,3,7,5,4,2,7,4,3,1,6,1,8,3,6,2,7
A,2,3,3,1,1,11,2,3,1,9,2,9,1,6,2,8
A,3,4,5,3,2,8,2,2,2,7,2,8,2,6,3,6
A,1,1,2,1,0,8,4,2,0,7,1,8,2,7,1,8
A,6,8,8,7,7,6,7,3,5,7,8,10,8,11,4,7
A,3,5,5,8,2,8,5,3,1,7,0,8,2,7,2,8
A,4,11,6,8,4,12,2,3,3,11,1,9,3,7,3,9
A,6,11,8,8,8,8,7,6,5,6,6,9,6,8,7,3
A,3,8,5,6,4,11,3,1,2,8,3,9,3,5,2,8
A,2,6,3,4,2,11,3,3,3,11,2,10,2,6,3,8
A,2,7,4,5,3,10,3,1,2,7,3,9,1,5,1,7
A,3,8,5,6,3,12,2,3,2,10,2,9,2,6,2,8
A,3,3,5,4,2,6,3,3,2,6,2,8,3,6,3,7
A,8,15,6,8,4,9,3,3,2,8,4,11,6,4,5,8
A,4,7,5,5,3,8,2,2,2,7,2,8,2,7,3,6
A,2,3,4,2,1,8,2,2,2,7,2,8,2,6,2,7
A,3,8,5,6,3,6,5,3,0,6,1,8,2,6,1,7
A,3,2,5,4,2,8,2,2,2,7,1,8,2,6,2,7
A,7,10,9,8,8,7,7,7,4,7,6,9,4,8,11,1
A,3,11,6,8,2,9,5,3,1,8,1,8,3,7,2,8
A,3,5,5,3,2,8,2,2,2,7,1,8,2,6,2,7
A,4,8,7,6,5,9,5,2,5,10,2,6,2,6,3,8
A,1,3,2,2,1,9,2,2,1,8,2,8,1,6,1,8
A,4,10,6,7,2,9,4,3,2,8,1,8,3,7,3,8
A,2,4,4,3,2,10,2,2,2,9,2,9,2,6,2,8
A,5,10,5,5,3,11,2,4,1,11,4,11,4,3,4,10
A,6,9,5,5,3,8,3,3,2,7,4,12,5,5,4,7
A,3,7,5,5,3,6,3,2,2,4,2,7,2,5,2,6
A,4,9,6,7,6,8,9,8,5,6,5,8,3,6,7,5
A,3,6,6,4,3,7,5,2,3,6,2,6,2,6,3,5
A,7,11,5,6,3,10,0,2,2,10,4,12,3,4,3,8
A,2,9,4,6,2,6,5,3,1,6,0,8,2,7,2,7
A,4,11,6,8,2,7,6,3,1,7,0,8,3,7,1,8
A,4,10,7,7,2,7,7,3,0,6,0,8,2,7,2,8
A,3,5,5,4,2,7,2,1,2,6,2,8,3,5,3,7
A,2,7,4,5,2,8,4,2,1,7,1,8,2,6,1,8
A,4,11,7,8,4,12,4,3,3,9,1,9,3,8,3,9
A,3,11,5,8,4,11,4,2,3,9,2,9,3,7,3,7
A,6,11,6,6,4,12,3,5,2,11,3,10,6,4,4,10
A,3,8,5,6,3,11,2,2,2,9,2,9,2,6,3,7
A,2,1,3,1,0,7,4,2,0,7,2,8,2,7,1,8
A,6,14,5,8,4,9,4,3,2,8,4,11,6,6,4,8
A,4,10,6,8,4,7,5,3,1,7,1,8,2,7,2,8
A,3,9,5,6,3,10,3,2,2,8,3,10,2,6,3,7
A,7,10,10,9,8,6,8,3,6,7,8,10,6,8,4,8
A,3,7,5,5,3,12,3,3,2,10,1,9,2,6,2,8
A,3,8,5,6,3,11,3,2,2,8,2,9,2,5,2,8
A,6,11,8,9,9,8,7,8,3,7,6,8,3,8,9,3
A,3,9,5,6,4,8,2,1,2,7,2,7,2,7,3,6
A,4,11,6,8,4,12,2,4,3,11,1,9,3,7,3,9
A,3,7,5,5,3,11,2,2,2,8,3,9,3,5,3,8
A,4,8,6,6,3,9,3,2,3,8,1,8,2,6,3,7
A,3,10,5,8,3,13,4,5,3,12,0,8,2,6,3,9
A,2,5,4,4,2,10,2,2,2,9,2,9,2,6,2,8
A,3,8,6,5,2,8,5,3,1,7,1,8,2,7,2,8
A,4,11,7,8,6,10,3,1,2,8,3,9,5,5,3,7
A,3,6,5,4,3,8,3,2,2,6,2,7,2,6,2,6
A,1,0,2,0,0,7,4,2,0,7,2,8,2,7,1,8
A,5,11,7,8,5,7,4,3,0,7,1,8,3,8,3,7
A,3,5,5,5,4,8,8,2,4,7,7,8,5,9,4,7
A,2,4,4,3,2,9,2,2,2,9,2,8,2,6,3,8
A,5,11,8,8,5,12,2,3,3,10,1,9,3,7,4,8
A,4,11,7,8,4,11,2,2,3,9,2,9,5,6,3,9
A,2,6,3,4,2,9,5,2,0,8,2,8,2,6,1,8
A,6,10,7,7,7,8,8,6,5,6,5,8,5,7,7,5
A,2,3,4,5,1,8,6,3,1,7,0,8,2,7,1,8
A,2,4,4,3,2,10,2,2,2,9,2,9,2,6,2,8
A,5,11,8,8,5,9,3,2,3,8,1,8,2,7,3,7
A,5,9,6,7,4,9,4,3,1,8,1,9,2,7,3,8
A,7,11,6,6,3,11,2,3,1,9,4,11,4,4,4,9
A,3,8,5,6,2,7,6,3,1,7,0,8,2,7,1,8
A,1,0,2,1,0,8,4,2,0,7,2,8,1,7,1,8
A,2,3,3,2,1,10,2,2,1,9,2,9,1,6,1,8
A,6,10,9,8,9,8,8,8,4,6,6,8,3,8,8,4
A,3,9,6,7,5,8,5,0,4,6,3,7,2,7,4,5
A,3,6,5,4,1,9,4,3,1,7,1,8,3,6,2,8
A,4,6,5,4,5,7,6,7,4,7,6,9,2,9,8,4
A,4,9,6,7,4,10,3,2,2,8,2,10,5,5,3,8
A,4,9,3,4,2,11,5,4,1,8,4,9,4,6,4,9
A,6,7,8,6,6,7,7,3,6,7,8,9,5,10,3,6
A,2,6,4,4,2,8,3,2,2,7,1,8,2,7,3,7
A,3,5,6,4,2,10,2,2,2,8,2,9,4,6,2,9
A,4,9,7,7,4,9,3,2,3,6,1,7,2,6,2,7
A,2,8,4,6,2,7,6,3,1,6,0,8,2,7,1,7
A,4,5,6,4,5,7,8,3,5,7,8,9,7,10,3,7
A,2,7,4,4,1,7,6,3,1,6,0,8,2,6,1,8
A,4,11,6,8,3,5,4,3,3,5,1,7,3,6,3,7
A,2,2,4,3,2,8,3,2,3,8,1,8,2,6,2,7
A,4,11,6,8,4,7,5,3,0,6,1,8,2,7,1,8
A,5,11,8,8,4,10,2,2,3,9,1,8,3,7,4,8
A,4,10,6,8,5,12,3,2,2,9,2,8,2,6,2,8
A,5,11,7,8,7,8,7,7,4,7,6,9,3,8,8,3
A,2,4,4,6,2,7,3,3,3,7,1,8,3,6,3,8
A,3,4,5,3,2,10,2,2,2,9,2,9,2,6,2,8
A,2,7,4,5,2,10,3,2,2,9,2,9,2,6,2,8
A,3,11,6,8,3,11,2,3,3,10,1,9,3,7,3,8
A,3,7,5,5,3,12,2,2,2,10,2,9,2,6,3,8
A,2,6,4,4,2,12,3,4,2,11,1,8,2,6,2,9
A,3,8,6,6,3,11,2,2,3,9,2,9,3,5,3,8
A,3,3,5,5,2,9,4,3,1,8,1,8,2,7,2,8
A,3,8,5,6,2,8,5,3,1,7,0,8,2,7,2,8
A,5,11,7,8,3,9,3,3,3,7,2,9,3,7,3,9
A,1,1,2,1,0,7,4,3,0,7,1,8,2,7,1,8
A,3,2,5,3,2,8,2,2,2,7,1,8,2,6,2,7
A,2,8,4,6,3,13,3,4,2,11,1,8,2,6,3,9
A,4,11,7,8,3,7,4,3,2,7,1,8,3,6,3,8
A,3,9,5,7,4,12,3,2,2,10,2,9,2,6,3,7
A,3,8,5,6,5,8,7,7,4,7,6,9,5,7,7,4
A,4,8,6,7,6,9,8,3,4,6,7,7,5,8,5,5
A,4,10,5,7,4,7,5,3,0,7,1,8,2,7,3,8
A,5,9,7,7,4,8,5,3,0,6,1,8,2,7,1,8
A,3,9,5,6,3,10,3,2,2,8,2,10,3,5,3,7
A,4,9,3,4,2,13,3,4,1,10,3,10,3,5,3,10
A,3,1,5,3,2,8,2,2,2,7,1,8,2,7,2,7
A,1,0,2,0,0,7,3,2,0,7,2,8,2,6,1,8
A,2,3,4,2,2,9,1,2,1,8,2,10,2,6,2,7
A,3,9,4,7,3,6,4,2,1,6,1,8,2,6,2,7
A,3,6,5,8,2,7,6,3,1,7,0,8,3,7,1,8
A,3,8,5,6,3,8,3,2,2,6,1,8,2,6,2,7
A,6,8,8,7,7,8,7,4,6,7,9,6,5,11,4,5
A,4,9,6,6,2,7,6,3,1,7,0,8,3,7,2,8
L,2,3,3,4,1,0,1,5,6,0,0,6,0,8,0,8
L,1,3,3,1,1,6,4,1,7,8,3,10,0,7,2,9
L,3,6,3,4,1,1,0,6,6,0,1,5,0,8,0,8
L,5,10,6,8,5,9,3,2,6,9,2,9,2,5,3,9
L,2,3,2,4,1,0,1,5,6,0,0,6,0,8,0,8
L,6,11,9,8,11,7,7,3,6,6,7,11,6,11,9,7
L,4,8,6,6,4,6,5,2,8,7,2,8,1,6,3,7
L,2,3,3,2,1,6,4,1,8,7,2,10,0,7,2,8
L,3,5,4,5,3,8,7,4,5,7,6,8,3,8,7,10
L,3,6,4,4,2,5,4,3,8,3,2,6,1,6,2,5
L,4,8,6,6,4,6,5,1,9,7,2,10,0,6,3,8
L,3,6,4,4,2,5,5,1,9,6,2,11,0,8,3,7
L,5,11,5,6,3,7,5,3,5,12,7,11,3,8,6,9
L,4,8,4,6,1,0,0,6,6,0,1,4,0,8,0,8
L,4,11,5,8,4,7,4,1,7,8,2,10,1,6,3,8
L,3,4,4,7,1,0,1,6,6,0,0,6,0,8,0,8
L,7,15,6,8,3,10,2,3,5,13,4,12,2,8,5,10
L,1,0,1,1,0,2,2,5,5,1,1,6,0,8,0,8
L,4,9,4,7,2,0,2,4,6,1,0,8,0,8,0,8
L,3,7,4,5,2,4,5,2,10,3,1,8,0,7,2,5
L,6,12,6,6,4,8,3,3,4,12,8,12,3,10,5,11
L,8,13,8,8,5,9,3,3,3,11,6,11,4,8,7,9
L,7,15,7,8,5,9,3,3,4,12,6,11,3,8,6,9
L,3,6,3,4,1,1,0,6,6,0,1,5,0,8,0,8
L,4,9,5,7,1,0,0,6,6,0,1,5,0,8,0,8
L,3,9,5,6,3,5,4,2,8,6,1,10,0,6,3,7
L,7,15,7,8,5,9,3,4,4,12,7,11,4,8,7,9
L,1,3,2,2,1,7,4,2,7,7,2,9,0,7,2,8
L,5,11,5,8,2,0,0,6,6,0,1,5,0,8,0,8
L,2,6,4,4,1,5,4,1,9,7,1,9,0,7,2,7
L,3,8,3,6,1,0,1,5,6,0,0,6,0,8,0,8
L,5,10,7,8,5,5,5,1,9,6,2,10,3,7,4,5
L,3,6,4,4,2,4,4,4,9,2,1,7,0,7,1,6
L,3,4,3,6,1,0,1,5,6,0,0,7,0,8,0,8
L,4,8,5,6,3,4,3,5,9,1,1,5,1,6,1,5
L,4,10,5,8,3,0,2,4,6,1,0,8,0,8,0,8
L,4,10,6,7,8,7,7,3,5,6,7,10,6,10,7,4
L,5,10,7,7,3,6,4,1,10,8,2,11,0,7,3,7
L,5,11,6,9,4,4,4,1,9,6,1,10,0,6,3,6
L,4,10,4,8,1,0,1,6,6,0,0,6,0,8,0,8
L,1,3,3,2,1,6,4,1,7,7,2,10,0,7,2,8
L,5,11,7,8,5,5,3,6,8,2,2,4,1,6,1,5
L,3,6,3,4,1,0,1,6,6,0,1,5,0,8,0,8
L,4,8,5,6,3,3,4,2,8,2,1,8,0,7,1,6
L,3,7,4,5,2,6,4,2,8,7,2,10,0,7,2,8
L,2,6,2,4,0,0,2,5,6,0,0,7,0,8,0,8
L,2,5,4,4,2,7,4,1,8,8,2,10,0,7,2,8
L,4,9,5,4,3,9,4,3,4,12,7,11,3,10,4,10
L,2,6,3,4,2,3,4,3,8,2,1,8,0,7,1,6
L,3,7,4,5,3,5,5,2,8,7,2,9,1,7,3,7
L,3,6,5,4,5,8,8,3,5,5,7,9,6,11,6,5
L,2,1,2,3,1,4,4,5,7,2,2,5,1,7,1,6
L,2,7,3,5,2,5,5,3,8,3,2,7,0,6,2,6
L,5,10,7,8,4,7,3,2,9,7,1,9,1,6,3,7
L,2,4,4,3,2,6,4,1,8,8,2,11,0,7,2,8
L,3,7,3,5,1,0,1,5,6,0,0,6,0,8,0,8
L,7,11,6,6,3,10,2,4,4,12,5,13,2,7,5,9
L,10,15,8,8,4,9,2,4,5,12,4,13,2,7,6,8
L,3,8,4,6,1,0,0,6,6,0,1,5,0,8,0,8
L,7,10,9,8,7,6,7,7,7,6,6,8,6,8,5,10
L,3,7,4,5,2,4,5,1,9,7,2,11,0,8,2,7
L,5,10,7,8,4,7,3,2,9,7,1,9,1,6,3,7
L,1,4,2,3,1,7,4,1,7,7,2,10,0,7,2,8
L,4,6,5,4,3,6,6,7,6,6,6,8,2,8,4,10
L,3,9,5,7,7,7,8,3,5,6,6,10,6,11,7,5
L,2,6,2,4,1,0,1,5,6,0,0,7,0,8,0,8
L,4,11,6,8,8,7,8,3,5,6,6,10,6,11,7,5
L,5,11,7,8,9,8,7,3,5,6,7,9,7,10,7,6
L,2,6,2,4,1,0,2,5,6,0,0,7,0,8,0,8
L,8,12,8,6,4,8,4,4,5,12,8,11,3,9,6,9
L,4,9,4,5,2,9,3,4,5,12,4,13,2,6,5,9
L,1,3,3,1,1,6,4,1,7,7,2,9,0,7,2,8
L,7,13,6,7,3,7,4,3,6,11,4,13,2,7,6,8
L,5,10,6,8,4,7,4,2,8,7,1,8,1,6,3,7
L,3,7,4,5,3,5,4,5,7,2,2,5,1,6,1,5
L,1,4,2,3,1,6,4,2,7,7,2,9,0,7,2,8
L,4,8,6,7,6,7,6,5,5,7,7,7,3,9,8,11
L,4,10,6,8,3,7,4,0,9,9,2,10,0,7,3,8
L,3,6,4,5,4,8,6,5,5,7,7,9,3,8,7,10
L,3,5,4,4,2,4,4,4,8,2,1,6,0,7,1,6
L,5,11,5,8,3,0,1,5,6,0,0,7,0,8,0,8
L,5,10,5,5,3,8,5,3,5,12,7,11,2,9,6,9
L,2,7,3,5,1,0,2,3,5,1,0,8,0,8,0,8
L,4,10,6,8,3,3,4,3,10,2,0,7,0,7,1,5
L,5,12,5,7,3,10,2,3,4,12,4,11,2,8,4,10
L,2,5,2,3,1,4,3,3,7,2,2,6,0,7,0,6
L,3,7,5,5,3,7,4,1,7,8,2,9,1,6,2,8
L,9,14,9,8,5,7,4,4,5,12,8,12,4,9,6,10
L,4,6,5,6,4,7,7,4,5,7,6,8,2,9,7,10
L,3,9,4,6,2,7,4,0,9,9,2,11,0,7,2,8
L,3,7,5,5,2,6,3,2,8,7,2,10,0,7,2,8
L,2,5,3,3,1,4,4,4,7,2,2,6,1,7,1,6
L,2,3,2,5,1,0,1,5,6,0,0,7,0,8,0,8
L,2,7,4,5,5,7,8,2,4,6,7,10,5,11,6,5
L,2,3,2,5,1,0,1,5,6,0,0,7,0,8,0,8
L,2,6,4,4,2,6,4,3,8,6,2,7,1,6,2,7
L,5,11,6,8,4,10,3,2,7,9,2,9,4,5,5,9
L,4,9,5,7,3,6,4,4,8,5,2,6,1,6,2,6
L,2,5,4,3,2,7,4,1,8,8,2,10,0,7,3,8
L,3,8,4,6,2,4,3,6,7,1,1,5,1,6,1,6
L,2,4,3,3,1,5,4,4,7,2,2,5,1,7,1,6
L,1,0,1,0,0,2,2,5,4,1,2,6,0,8,0,8
L,4,3,4,5,1,1,0,6,6,0,1,4,0,8,0,8
L,2,4,3,2,1,6,4,1,8,7,2,10,0,7,2,8
L,6,11,6,6,3,8,4,3,5,12,7,12,3,8,6,9
L,5,9,6,6,5,6,7,7,5,6,6,9,6,8,5,11
L,4,10,6,8,4,5,5,1,9,6,2,10,1,7,3,7
L,4,7,5,5,6,6,7,3,6,7,7,11,6,11,6,5
L,6,11,8,8,10,7,7,3,6,6,7,11,6,11,7,5
L,3,9,5,6,6,7,8,3,6,5,7,10,5,12,6,5
L,6,10,7,8,6,6,6,7,6,6,5,8,5,7,4,10
L,2,5,4,4,2,7,4,1,7,9,2,10,0,7,2,8
L,5,11,4,6,2,5,5,3,7,9,4,12,2,6,5,7
L,3,10,3,8,1,0,1,5,6,0,0,7,0,8,0,8
L,2,5,4,4,2,6,4,1,8,8,2,10,0,7,2,8
L,7,15,6,8,3,8,4,3,6,11,4,12,2,7,6,9
L,2,3,3,2,1,6,4,2,8,8,2,10,0,7,2,8
L,3,7,4,5,3,6,5,7,6,6,6,9,2,8,4,10
L,6,11,6,6,3,6,6,5,5,12,9,11,3,10,6,9
L,3,6,4,6,4,8,6,5,5,6,7,8,3,8,8,11
L,4,8,5,6,4,3,4,4,7,2,0,8,0,6,1,6
L,5,9,6,7,5,5,6,5,6,6,5,9,8,7,4,10
L,2,6,3,4,1,0,1,5,6,0,0,6,0,8,0,8
L,3,2,3,3,2,4,4,5,7,2,1,6,1,7,1,6
L,3,3,3,4,1,1,0,6,6,0,1,5,0,8,0,8
L,2,3,3,2,1,7,4,1,8,8,2,10,0,7,2,8
L,5,11,6,8,4,3,4,3,9,2,0,8,0,7,1,5
L,5,10,5,5,3,10,3,3,3,11,6,10,3,10,4,10
L,2,7,3,5,2,4,4,6,7,2,2,5,1,6,1,6
L,2,6,2,4,1,0,1,5,6,0,0,6,0,8,0,8
L,5,9,5,5,3,7,5,3,6,11,6,11,2,7,6,8
L,5,11,6,8,2,0,0,7,6,0,1,4,0,8,0,8
L,2,4,3,6,1,0,1,5,6,0,0,7,0,8,0,8
L,2,6,4,4,2,4,5,1,8,6,2,10,0,7,2,7
L,3,8,4,6,2,0,2,4,6,1,0,7,0,8,0,8
L,1,0,1,1,0,2,2,5,5,1,1,6,0,8,0,8
L,3,10,3,8,1,0,1,5,6,0,0,7,0,8,0,8
L,4,9,6,6,3,7,3,2,8,7,2,8,1,6,2,7
L,5,10,5,5,3,5,7,3,7,12,8,11,2,8,6,7
L,5,10,7,8,4,7,3,1,9,9,2,11,0,7,3,9
L,4,8,5,6,2,5,3,1,9,6,1,10,0,7,2,7
L,7,11,9,9,7,9,7,8,6,6,6,7,6,7,9,15
L,4,9,4,7,1,0,0,6,6,0,1,5,0,8,0,8
